"Word", "Tag", "Score"
James_Agee,n,0
James_Albert_Michener,n,0
James_Alfred_Van_Allen,n,0
James_Arthur_Baldwin,n,0
James_Augustine_Aloysius_Joyce,n,0
James_Augustus_Henry_Murray,n,0
James_Augustus_Murray,n,0
James_Baldwin,n,0
James_Barrie,n,0
James_Bay,n,0
James_Bernoulli,n,0
James_Bond,n,0
James_Boswell,n,0
James_Bowie,n,0
James_Branch_Cabell,n,0
James_Buchanan,n,0
James_Buchanan_Brady,n,0
James_Butler_Hickock,n,0
James_Byron_Dean,n,0
James_Cagney,n,0
James_Clark_Ross,n,0
James_Clerk_Maxwell,n,0
James_Cleveland_Owens,n,0
James_Cook,n,0
James_Crichton,n,0
James_Dean,n,0
James_Dewey_Watson,n,0
James_Douglas_Morrison,n,0
James_Earl_Carter,n,0
James_Earl_Carter_Jr.,n,0
James_Edmund_Scripps,n,0
James_Edward_Meade,n,0
James_Fenimore_Cooper,n,0
James_Francis_Thorpe,n,0
James_Franck,n,0
James_Garfield,n,0
James_George_Frazer,n,0
James_Grover_Thurber,n,0
James_Hargreaves,n,0
James_Harold_Doolittle,n,0
James_Harvey_Robinson,n,0
James_Henry_Leigh_Hunt,n,0
James_Hogg,n,0
James_Howard_Meredith,n,0
James_Hutton,n,0
James_I,n,0
James_II,n,0
James_IV,n,0
James_Ives,n,0
James_Jerome_Hill,n,0
James_John_Corbett,n,0
James_Joseph_Tunney,n,0
James_Joyce,n,0
James_K._Polk,n,0
James_Knox_Polk,n,0
James_Langston_Hughes,n,0
James_Leonard_Farmer,n,0
James_Madison,n,0
James_Maitland_Stewart,n,0
James_Marshall_Hendrix,n,0
James_Mason,n,0
James_Matthew_Barrie,n,0
James_McKeen_Cattell,n,0
James_Meredith,n,0
James_Merritt_Ives,n,0
James_Michener,n,0
James_Mill,n,0
James_Monroe,n,0
James_Murray,n,0
James_Naismith,n,0
James_Neville_Mason,n,0
James_Parkinson,n,0
James_Polk,n,0
James_Prescott_Joule,n,0
James_Riddle_Hoffa,n,0
James_River,n,0
James_Scott_Connors,n,0
James_Thomas_Farrell,n,0
James_Thomas_Harris,n,0
James_Thurber,n,0
James_Tobin,n,0
James_Usher,n,0
James_Ussher,n,0
James_Watson,n,0
James_Watt,n,0
James_Whitcomb_Riley,n,0
James_William_Fulbright,n,0
James_Wilson,n,0
James_Wyatt,n,0
Jamesian,a,0
Jamesonia,n,0
Jamestown,n,0
Jamestown_weed,n,0
Jamison,n,0
Jammu_and_Kashmir,n,0
Jan,n,0
Jan_Amos_Komensky,n,0
Jan_Christian_Smuts,n,0
Jan_Evangelista_Purkinje,n,0
Jan_Hendrix_Oort,n,0
Jan_Hus,n,0
Jan_Steen,n,0
Jan_Swammerdam,n,0
Jan_Tinbergen,n,0
Jan_Vermeer,n,0
Jan_van_Eyck,n,0
Jan_van_der_Meer,n,0
Jane_Austen,n,0
Jane_Doe,n,0
Jane_Fonda,n,0
Jane_Goodall,n,0
Jane_Jacobs,n,0
Jane_Seymour,n,0
Janis_Joplin,n,0
Janissary,n,0
Jansen,n,0
Jansenism,n,0
Jansenist,n,0
January,n,0
January_1,n,0
January_19,n,0
January_20,n,0
January_6,n,0
Janus,n,0
Janus-faced,a,0
Jap,n,0
Japan,n,0
Japan_Trench,n,0
Japan_allspice,n,0
Japan_bittersweet,n,0
Japan_cedar,n,0
Japan_current,n,0
Japan_tallow,n,0
Japan_wax,n,0
Japanese,a,0
Japanese,n,0
Japanese-speaking,a,0
Japanese_Archipelago,n,0
Japanese_Islands,n,0
Japanese_Red_Army,n,0
Japanese_allspice,n,0
Japanese_andromeda,n,0
Japanese_angelica_tree,n,0
Japanese_apricot,n,0
Japanese_banana,n,0
Japanese_barberry,n,0
Japanese_barnyard_millet,n,0
Japanese_beech,n,0
Japanese_beetle,n,0
Japanese_bittersweet,n,0
Japanese_black_pine,n,0
Japanese_brome,n,0
Japanese_capital,n,0
Japanese_carpet_grass,n,0
Japanese_cedar,n,0
Japanese_cherry,n,0
Japanese_chess,n,0
Japanese_chestnut,n,0
Japanese_crab,n,0
Japanese_deer,n,0
Japanese_deity,n,0
Japanese_flowering_cherry,n,0
Japanese_honeysuckle,n,0
Japanese_hop,n,0
Japanese_iris,n,0
Japanese_ivy,n,0
Japanese_lacquer_tree,n,0
Japanese_lawn_grass,n,0
Japanese_leaf,n,0
Japanese_leek,n,0
Japanese_lilac,n,0
Japanese_lime,n,0
Japanese_linden,n,0
Japanese_maple,n,0
Japanese_medlar,n,0
Japanese_millet,n,0
Japanese_monetary_unit,n,0
Japanese_morning_glory,n,0
Japanese_oak,n,0
Japanese_oyster,n,0
Japanese_pagoda_tree,n,0
Japanese_persimmon,n,0
Japanese_pink,n,0
Japanese_plum,n,0
Japanese_poinsettia,n,0
Japanese_privet,n,0
Japanese_quince,n,0
Japanese_radish,n,0
Japanese_red_pine,n,0
Japanese_rose,n,0
Japanese_snowbell,n,0
Japanese_spaniel,n,0
Japanese_spurge,n,0
Japanese_stranglehold,n,0
Japanese_sumac,n,0
Japanese_table_pine,n,0
Japanese_tree_lilac,n,0
Japanese_umbrella_pine,n,0
Japanese_varnish_tree,n,0
Japanese_wistaria,n,0
Japanese_yew,n,0
Japheth,n,0
Jaroslav_Hasek,n,0
Jarrell,n,0
Jarvik_artificial_heart,n,0
Jarvik_heart,n,0
Jasmine_tobacco,n,0
Jasminum,n,0
Jasminum_mesnyi,n,0
Jasminum_nudiflorum,n,0
Jasminum_officinale,n,0
Jasminum_sambac,n,0
Jason,n,0
Jasper_Johns,n,0
Jaspers,n,0
Jassidae,n,0
Jat,n,0
Jatropha,n,0
Jatropha_curcus,n,0
Jatropha_stimulosus,n,0
Jatropha_urens,n,0
Jaun_Gris,n,0
Java,n,0
Java_finch,n,0
Java_man,n,0
Java_olives,n,0
Java_pepper,n,0
Java_sparrow,n,0
Javan,a,0
Javan,n,0
Javanese,a,0
Javanese,n,0
Javanthropus,n,0
Javel_water,n,0
Javelle_water,n,0
Jawaharlal_Nehru,n,0
Jaws_of_Life,n,0
Jay,n,0
Jay_Cooke,n,0
Jay_Gould,n,0
Jayshullah,n,0
Jazz_Age,n,0
Jean-Baptiste_Poquelin,n,0
Jean-Claude_Duvalier,n,0
Jean-Frederic_Joliot,n,0
Jean-Frederic_Joliot-Curie,n,0
Jean-Jacques_Rousseau,n,0
Jean-Louis_Lebris_de_Kerouac,n,0
Jean-Paul_Sartre,n,0
Jean-Philippe_Rameau,n,0
Jean_Anouilh,n,0
Jean_Antoine_Watteau,n,0
Jean_Arp,n,0
Jean_Auguste_Dominique_Ingres,n,0
Jean_Baptiste_Camille_Corot,n,0
Jean_Baptiste_Donatien_de_Vimeur,n,0
Jean_Baptiste_Joseph_Fourier,n,0
Jean_Baptiste_Lully,n,0
Jean_Baptiste_Racine,n,0
Jean_Baptiste_de_Lamarck,n,0
Jean_Bernard_Leon_Foucault,n,0
Jean_Bernoulli,n,0
Jean_Caulvin,n,0
Jean_Cauvin,n,0
Jean_Chauvin,n,0
Jean_Cocteau,n,0
Jean_Edouard_Vuillard,n,0
Jean_Francois_Champollion,n,0
Jean_Francois_Millet,n,0
Jean_Genet,n,0
Jean_Giraudoux,n,0
Jean_Harlow,n,0
Jean_Honore_Fragonard,n,0
Jean_Laffite,n,0
Jean_Lafitte,n,0
Jean_Louis_Charles_Garnier,n,0
Jean_Louis_Rodolphe_Agassiz,n,0
Jean_Luc_Godard,n,0
Jean_Martin_Charcot,n,0
Jean_Monnet,n,0
Jean_Nicholas_Arthur_Rimbaud,n,0
Jean_Paul_Marat,n,0
Jean_Piaget,n,0
Jean_Racine,n,0
Jean_Sibelius,n,0
Jean_de_La_Fontaine,n,0
Jeanne_Antoinette_Poisson,n,0
Jeanne_d'Arc,n,0
Jeannette_Rankin,n,0
Jebel_Musa,n,0
Jed'dah,n,0
Jeddah,n,0
Jeffers,n,0
Jefferson,n,0
Jefferson_City,n,0
Jefferson_Davis,n,0
Jefferson_Davis'_Birthday,n,0
Jeffersonian,a,0
Jeffersonian,n,0
Jeffrey's_pine,n,0
Jeffrey_pine,n,0
Jehovah,n,0
Jehovah's_Witness,n,0
Jehovah's_Witnesses,n,0
Jekyll_and_Hyde,n,0
Jell-O,n,0
Jelly_Roll_Morton,n,0
Jemaah_Islamiyah,n,0
Jena,n,0
Jenghiz_Khan,n,0
Jenner,n,0
Jenny,n,0
Jenny_Lind,n,0
Jens_Otto_Harry_Jespersen,n,0
Jensen,n,0
Jeremiah,n,0
Jeremy_Bentham,n,0
Jerevan,n,0
Jerez,n,0
Jerez_de_la_Frontera,n,0
Jericho,n,0
Jeroboam,n,0
Jeroboam_I,n,0
Jerom_Bos,n,0
Jerome,n,0
Jerome_David_Kern,n,0
Jerome_David_Salinger,n,0
Jerome_Kern,n,0
Jerome_Robbins,n,0
Jerry,n,0
Jerry_Lee_Lewis,n,0
Jersey,n,0
Jersey_City,n,0
Jersey_Lillie,n,0
Jersey_elm,n,0
Jersey_fern,n,0
Jersey_knapweed,n,0
Jersey_pine,n,0
Jerusalem,n,0
Jerusalem_Warriors,n,0
Jerusalem_artichoke,n,0
Jerusalem_artichoke_sunflower,n,0
Jerusalem_cherry,n,0
Jerusalem_cricket,n,0
Jerusalem_cross,n,0
Jerusalem_oak,n,0
Jerusalem_sage,n,0
Jerusalem_thorn,n,0
Jespersen,n,0
Jesse_Jackson,n,0
Jesse_James,n,0
Jesse_Louis_Jackson,n,0
Jesse_Owens,n,0
Jessica_Lucy_Mitford,n,0
Jessica_Mitford,n,0
Jessica_Tandy,n,0
Jessye_Norman,n,0
Jesuit,a,0
Jesuit,n,0
Jesuit's_bark,n,0
Jesuit_order,n,0
Jesuitic,a,0
Jesuitical,a,0
Jesuitism,n,0
Jesuitry,n,0
Jesuits'_nut,n,0
Jesus,n,0
Jesus_Christ,n,0
Jesus_of_Nazareth,n,0
Jeth,n,0
Jevons,n,0
Jew,n,0
Jew's-ear,n,0
Jew's-ears,n,0
Jew-baiter,n,0
Jew-bush,n,0
Jew_bush,n,0
Jewbush,n,0
Jewess,n,0
Jewish,a,0
Jewish-Orthodox,a,0
Jewish_New_Year,n,0
Jewish_Orthodoxy,n,0
Jewish_calendar,n,0
Jewish_calendar_month,n,0
Jewish_holy_day,n,0
Jewish_religion,n,0
Jewish_rye,n,0
Jewish_rye_bread,n,0
Jewison,n,0
Jewry,n,0
Jezebel,n,0
Jidda,n,0
Jiddah,n,0
Jihadist,n,0
Jim_Bowie,n,0
Jim_Corbett,n,0
Jim_Crow,n,0
Jim_Henson,n,0
Jim_Morrison,n,0
Jim_Thorpe,n,0
Jimenez,n,0
Jimenez_de_Cisneros,n,0
Jimi_Hendrix,n,0
Jimmy_Cagney,n,0
Jimmy_Carter,n,0
Jimmy_Conors,n,0
Jimmy_Doolittle,n,0
Jimmy_Durante,n,0
Jimmy_Hoffa,n,0
Jimmy_Stewart,n,0
Jinghis_Khan,n,0
Jinghpaw,n,0
Jinghpo,n,0
Jinja,n,0
Jinnah,n,0
Jirga,n,0
Jirrbal,n,0
Jnr,n,0
Joachim,n,0
Joan_Crawford,n,0
Joan_Didion,n,0
Joan_Miro,n,0
Joan_Sutherland,n,0
Joan_of_Arc,n,0
Joao_Pessoa,n,0
Job,n,0.63424
Job's_comforter,n,0
Job's_tears,n,0
Jocasta,n,0
Jockey_shorts,n,0
Joe-Pye_weed,n,0
Joe_Bloggs,n,0
Joe_Blow,n,0
Joe_Clark,n,0
Joe_DiMaggio,n,0
Joe_Louis,n,0
Joel,n,0
Joel_Chandler_Harris,n,0
Joel_Harris,n,0
Joffre,n,0
Joffrey,n,0
Johan_August_Strindberg,n,0
Johan_Julius_Christian_Sibelius,n,0
Johan_Kepler,n,0
Johann_Bernoulli,n,0
Johann_Christoph_Friedrich_von_Schiller,n,0
Johann_Eck,n,0
Johann_Friedrich_Herbart,n,0
Johann_Gottfried_von_Herder,n,0
Johann_Gutenberg,n,0
Johann_Joachim_Winckelmann,n,0
Johann_Ludwig_Uhland,n,0
Johann_Maier,n,0
Johann_Maier_Eck,n,0
Johann_Mendel,n,0
Johann_Muller,n,0
Johann_Sebastian_Bach,n,0
Johann_Strauss,n,0
Johann_Winckelmann,n,0
Johann_Wolfgang_von_Goethe,n,0
Johannes_Brahms,n,0
Johannes_Diderik_van_der_Waals,n,0
Johannes_Eckhart,n,0
Johannes_Evangelista_Purkinje,n,0
Johannes_Gutenberg,n,0
Johannes_Kepler,n,0
Johannes_Peter_Muller,n,0
Johannes_Vilhelm_Jensen,n,0
Johannes_van_der_Waals,n,0
Johannesburg,n,0
John,n,0.232417792
John's_cabbage,n,0
John_Adams,n,0
John_Addington_Symonds,n,0
John_Amos_Comenius,n,0
John_Anthony_Ciardi,n,0
John_Augustus_Roebling,n,0
John_Bach_McMaster,n,0
John_Bardeen,n,0
John_Barleycorn,n,0
John_Barrington_Wain,n,0
John_Barrymore,n,0
John_Barth,n,0
John_Bartlett,n,0
John_Bernoulli,n,0
John_Berry_Hobbs,n,0
John_Birks_Gillespie,n,0
John_Broadus_Watson,n,0
John_Brown,n,0
John_Bull,n,0
John_Bunyan,n,0
John_Burdon_Sanderson_Haldane,n,0
John_Burgoyne,n,0
John_C._Fremont,n,0
John_Cabot,n,0
John_Cage,n,0
John_Calvin,n,0
John_Cash,n,0
John_Chapman,n,0
John_Charles_Fremont,n,0
John_Cheever,n,0
John_Chrysostom,n,0
John_Churchill,n,0
John_Ciardi,n,0
John_Constable,n,0
John_Copley,n,0
John_Cowper_Powys,n,0
John_D._Rockefeller,n,0
John_Dalton,n,0
John_Davis,n,0
John_Davison_Rockefeller,n,0
John_Davys,n,0
John_Deere,n,0
John_Dewey,n,0
John_Doe,n,0
John_Donald_Budge,n,0
John_Donne,n,0
John_Dory,n,0
John_Dos_Passos,n,0
John_Dowland,n,0
John_Drew,n,0
John_Dryden,n,0
John_Duns_Scotus,n,0
John_Eccles,n,0
John_Edgar_Hoover,n,0
John_Edward_Masefield,n,0
John_Endecott,n,0
John_Endicott,n,0
John_Ernst_Steinbeck,n,0
John_Fitzgerald_Kennedy,n,0
John_Fletcher,n,0
John_Florio,n,0
John_Ford,n,0
John_Foster_Dulles,n,0
John_Galbraith,n,0
John_Galsworthy,n,0
John_Glenn,n,0
John_Greenleaf_Whittier,n,0
John_Griffith_Chaney,n,0
John_Haldane,n,0
John_Hancock,n,0
John_Hanning_Speke,n,0
John_Harvard,n,0
John_Hasbrouck_Van_Vleck,n,0
John_Heming,n,0
John_Hemminge,n,0
John_Henry,n,0
John_Henry_Newman,n,0
John_Henry_O'Hara,n,0
John_Herschel,n,0
John_Herschel_Glenn_Jr.,n,0
John_Hope_Franklin,n,0
John_Howard_Northrop,n,0
John_Hoyer_Updike,n,0
John_Huss,n,0
John_Huston,n,0
John_Irving,n,0
John_Jacob_Astor,n,0
John_James_Audubon,n,0
John_James_Osborne,n,0
John_James_Rickard_Macleod,n,0
John_Jay,n,0
John_Joseph_McGraw,n,0
John_Joseph_Pershing,n,0
John_Keats,n,0
John_Keble,n,0
John_Kenneth_Galbraith,n,0
John_Knox,n,0
John_L._H._Down,n,0
John_L._Lewis,n,0
John_Lackland,n,-0.2182206464
John_Lennon,n,0
John_Llewelly_Lewis,n,0
John_Locke,n,0
John_Luther_Jones,n,0
John_Lyly,n,0
John_M._Browning,n,0
John_Macleod,n,0
John_Major,n,0
John_Marquand,n,0
John_Marshall,n,0
John_Marstan,n,0
John_Masefield,n,0
John_Maynard_Keynes,n,0
John_McCormick,n,0
John_McGraw,n,0
John_Mercer,n,0
John_Merven_Carrere,n,0
John_Mill,n,0
John_Millington_Synge,n,0
John_Milton,n,0
John_Milton_Cage_Jr.,n,0
John_Mitchell,n,0
John_Moses_Browning,n,0
John_Muir,n,0
John_Napier,n,0
John_Orley_Allen_Tate,n,0
John_Osborne,n,0
John_Paul_I,n,0
John_Paul_II,n,0
John_Paul_Jones,n,0
John_Philip_Marquand,n,0
John_Philip_Sousa,n,0
John_Pierpont_Morgan,n,0
John_Quincy_Adams,n,0
John_R._Major,n,0
John_Reed,n,0
John_Robinson_Jeffers,n,0
John_Rock,n,0
John_Roderigo_Dos_Passos,n,0
John_Roebling,n,0
John_Ronald_Reuel_Tolkien,n,0
John_Ross,n,0
John_Rowlands,n,0
John_Roy_Major,n,0
John_Rupert_Firth,n,0
John_Ruskin,n,0
John_Rutledge,n,0
John_Scopes,n,0
John_Scott_Haldane,n,0
John_Simmons_Barth,n,0
John_Singer_Sargent,n,0
John_Singleton_Copley,n,0
John_Smith,n,0
John_Speke,n,0
John_Steinbeck,n,0
John_Stuart_Mill,n,0
John_Thomas_Scopes,n,0
John_Tradescant,n,0
John_Trumbull,n,0
John_Tuzo_Wilson,n,0
John_Tyler,n,0
John_Tyndall,n,0
John_Uhler,n,0
John_Updike,n,0
John_Van_Vleck,n,0
John_Vanbrugh,n,0
John_Venn,n,0
John_Wain,n,0
John_Walker,n,0
John_Wanamaker,n,0
John_Wayne,n,0
John_Webster,n,0
John_Wesley,n,0
John_Wickliffe,n,0
John_Wiclif,n,0
John_Wilkes,n,0
John_Wilkes_Booth,n,0
John_William_Strutt,n,0
John_Witherspoon,n,0
John_Wyclif,n,0
John_Wycliffe,n,0
John_XXIII,n,0
John_le_Carre,n,0
John_of_Gaunt,n,0
John_the_Baptist,n,0
John_the_Divine,n,0
John_the_Evangelist,n,0
John_von_Neumann,n,0
Johnny,n,0
Johnny-jump-up,n,0
Johnny_Appleseed,n,0
Johnny_Cash,n,0
Johnny_Reb,n,0
Johns,n,0.31712
Johns_Hopkins,n,0
Johnson,n,0
Johnson_City,n,0
Johnson_grass,n,0
Johnston,n,0
Joint_Chiefs,n,0
Joint_Chiefs_of_Staff,n,0
Joint_Direct_Attack_Munition,n,0
Joliet,n,0
Joliot,n,0
Joliot-Curie,n,0
Jolliet,n,0
Jolly_Roger,n,0
Jolson,n,0
Jomada_I,n,0
Jomada_II,n,0
Jomo_Kenyata,n,0
Jonah,n,0
Jonah_crab,n,0
Jonas_Edward_Salk,n,0
Jonas_Salk,n,0
Jonathan,n,0
Jonathan_Edwards,n,0
Jonathan_Swift,n,0
Jonathan_Trumbull,n,0
Jones,n,0
Jones'_penstemon,n,0
Jonesboro,n,0
Jong,n,0
Jons_Jakob_Berzelius,n,0
Jonson,n,0
Joplin,n,0
Joppa,n,0
Jordan,n,0
Jordan_River,n,0
Jordan_almond,n,0
Jordan_curve,n,0
Jordanella,n,0
Jordanella_floridae,n,0
Jordanian,a,0
Jordanian,n,0
Jordanian_dinar,n,0
Jordanian_monetary_unit,n,0
Jorge_Borges,n,0
Jorge_Luis_Borges,n,0
Jorge_Mario_Pedro_Vargas_Llosa,n,0
Joroslav_Heyrovsky,n,0
Jose_Clemente_Orozco,n,0
Jose_Julian_Marti,n,0
Jose_Orozco,n,0
Jose_Ortega_y_Gasset,n,0
Josef_Albers,n,0
Josef_Hoffmann,n,0
Josef_Michel_Montgolfier,n,0
Josef_von_Sternberg,n,0
Joseph,n,0
Joseph's_coat,n,0
Joseph_Alois_Schumpeter,n,0
Joseph_Banks_Rhine,n,0
Joseph_Black,n,0
Joseph_Campbell,n,0
Joseph_Conrad,n,0
Joseph_Deems_Taylor,n,0
Joseph_Eggleston_Johnston,n,0
Joseph_Emerson_Worcester,n,0
Joseph_Francis_Keaton,n,0
Joseph_Goebbels,n,0
Joseph_Greenberg,n,0
Joseph_Haydn,n,0
Joseph_Heller,n,0
Joseph_Henry,n,0
Joseph_Hilaire_Peter_Belloc,n,0
Joseph_Hooker,n,0
Joseph_Jacques_Cesaire_Joffre,n,0
Joseph_Joachim,n,0
Joseph_John_Thomson,n,0
Joseph_Lincoln_Steffens,n,0
Joseph_Lister,n,0
Joseph_Louis_Barrow,n,0
Joseph_Louis_Gay-Lussac,n,0
Joseph_M._Jacquard,n,0
Joseph_Mallord_William_Turner,n,0
Joseph_Marie_Jacquard,n,0
Joseph_McCarthy,n,0
Joseph_Oliver,n,0
Joseph_Paul_DiMaggio,n,0
Joseph_Paxton,n,0
Joseph_Priestley,n,0
Joseph_Pulitzer,n,0
Joseph_Raymond_McCarthy,n,0
Joseph_Rudyard_Kipling,n,0
Joseph_Schumpeter,n,0
Joseph_Smith,n,0
Joseph_Stalin,n,0
Joseph_Warren_Stilwell,n,0
Joseph_ben_Matthias,n,0
Josephus,n,0
Josh_Billings,n,0
Joshua,n,0
Joshua_tree,n,0
Josiah_Quincy,n,0
Josiah_Spode,n,0
Josiah_Wedgwood,n,0
Josiah_Willard_Gibbs,n,0
Josip_Broz,n,0
Josue,n,0
Jotun,n,0
Jotunn,n,0
Joule,n,0
Jove,n,0
Jovian,a,0
Jovian_planet,n,0
Jowett,n,0
Joyce,n,0
Joyce_Carol_Oates,n,0
Jr,n,0
Juan_Carlos,n,0
Juan_Carlos_Victor_Maria_de_Borbon_y_Borbon,n,0
Juan_Domingo_Peron,n,0
Juan_Ponce_de_Leon,n,0
Juan_Ramon_Jimenez,n,0
Juarez,n,0
Jubbulpore,n,0
Juda,n,0
Judaea,n,0
Judah,n,0
Judaic,a,0
Judaica,n,0
Judaical,a,0
Judaism,n,0
Judas,n,0
Judas_Iscariot,n,0
Judas_Maccabaeus,n,0
Judas_tree,n,0
Jude,n,0
Judea,n,0
Judeo-Christian,a,0
Judeo-Spanish,n,0
Judgement_Day,n,0.375532032
Judges,n,-0.31712
Judgment_Day,n,0.0141971456
Judith,n,0
Judith_Jamison,n,0
Judy_Garland,n,0
Juggernaut,n,0
Juglandaceae,n,0
Juglandales,n,0
Juglans,n,0
Juglans_californica,n,0
Juglans_cinerea,n,0
Juglans_nigra,n,0
Juglans_regia,n,0
Jugoslav,n,0
Jugoslavian,n,0
Jugoslavija,n,0
Jules_Alfred_Huot_de_Goncourt,n,0
Jules_Emile_Frederic_Massenet,n,0
Jules_Feifer,n,0
Jules_Verne,n,0
Jules_de_Goncourt,n,0
Julia_Evelina_Smith,n,0
Julia_Ward_Howe,n,0
Julian,a,0
Julian,n,0
Julian_Bond,n,0
Julian_calendar,n,0
Julian_the_Apostate,n,0
Julio_Iglesias,n,0
Julius_Caesar,n,0
Julius_Erving,n,0
Julius_Marx,n,0
Julius_Ullman,n,0
Julius_Winfield_Erving,n,0
July,n,0
July_1,n,0
July_4,n,0
Jumada_I,n,0
Jumada_II,n,0
Juncaceae,n,0
Juncaginaceae,n,0
Junco_hyemalis,n,0
Juncus,n,0
Juncus_articulatus,n,0
Juncus_bufonius,n,0
Juncus_effusus,n,0
Juncus_inflexus,n,0
Juncus_leseurii,n,0
Juncus_tenuis,n,0
Jund-ul-Islam,n,0
June,n,0
June_14,n,0
June_21,n,0
June_23,n,0
June_24,n,0
June_29,n,0
June_3,n,0
June_beetle,n,0
June_bug,n,0
June_grass,n,0
Juneau,n,0
Juneberry,n,0
Jung,n,0
Jungermanniaceae,n,0
Jungermanniales,n,0
Jungian,a,0
Jungian,n,0
Jungian_psychology,n,0
Junin_virus,n,0
Junior,n,0
Junipero_Serra,n,0
Juniperus,n,0
Juniperus_bermudiana,n,0
Juniperus_communis,n,0
Juniperus_communis_depressa,n,0
Juniperus_flaccida,n,0
Juniperus_horizontalis,n,0
Juniperus_procera,n,0
Juniperus_sabina,n,0
Juniperus_silicicola,n,0
Juniperus_virginiana,n,0
Junker,n,0
Junkers,n,0
Juno,n,0
Junoesque,a,0
Jupiter,n,0
Jupiter's_beard,n,0
Jupiter_Fidius,n,0
Jupiter_Fulgur,n,0
Jupiter_Fulminator,n,0
Jupiter_Optimus_Maximus,n,0
Jupiter_Pluvius,n,0
Jupiter_Tonans,n,0
Jurassic,a,0
Jurassic,n,0
Jurassic_period,n,0
Jussieu,n,0
Justice,n,-0.232417792
Justice_Department,n,0.2182206464
Justinian,n,0
Justinian_I,n,0
Justinian_code,n,0
Justinian_the_Great,n,0
Jute,n,0
Jutish,n,0
Jutland,n,0
Juvenal,n,0
Jyaistha,n,0
Jylland,n,0
Jynx,n,0
K,n,0
K'ung_Futzu,n,0
K-Dur_20,n,0
K-lor,n,0
K-lyte,n,0
K.E.,n,0
K2,n,0
KB,n,0
KBO,n,0
KGB,n,0
KKK,n,0
KO,n,0
KO'd,a,0
KO_punch,n,0
KP,n,0
KR,n,0
KS,n,0
KY,n,0
K_particle,n,0
K_ration,n,0
Ka,n,0
Kaaba,n,0
Kabala,n,0
Kabbala,n,0
Kabbalah,n,0
Kabbalism,n,0
Kabbalist,n,0
Kabolin,n,0
Kabul,n,0
Kach,n,0
Kachaturian,n,0
Kachin,n,0
Kachinic,n,0
Kadai,n,0
Kadai_language,n,0
Kadikoy,n,0
Kaffir_pox,n,0
Kafir,n,0
Kafiri,n,0
Kafka,n,0
Kafkaesque,a,0
Kafocin,n,0
Kahane_Chai,n,0
Kahlil_Gibran,n,0
Kahlua,n,0
Kahn,n,0
Kahoolawe,n,0
Kahoolawe_Island,n,0
Kaiser,n,0
Kaiser_Bill,n,0
Kaiser_Wilhelm,n,0
Kakatoe,n,0
Kakatoe_galerita,n,0
Kakatoe_leadbeateri,n,0
Kakemono,n,0
Kalaallit_Nunaat,n,0
Kalahari,n,0
Kalahari_Desert,n,0
Kalamazoo,n,0
Kalapooia,n,0
Kalapooian,n,0
Kalapuya,n,0
Kalapuyan,n,0
Kalashnikov,n,0
Kalashnikov_culture,n,0
Kali,n,0
Kalimantan,n,0
Kalinin,n,0
Kalka,n,0
Kalki,n,0
Kallman's_syndrome,n,0
Kalmia_angustifolia,n,0
Kalmia_latifolia,n,0
Kalmia_polifolia,n,0
Kalon_Tripa,n,0
Kalotermes,n,0
Kalotermitidae,n,0
Kaluga,n,0
Kam-Sui,n,0
Kam-Tai,n,0
Kam_Muang,n,0
Kama,n,0
Kamarupan,n,0
Kamasutra,n,0
Kamba,n,0
Kamchatka_Peninsula,n,0
Kamchatkan_sea_eagle,n,0
Kamehameha_I,n,0
Kamehameha_the_Great,n,0
Kamet,n,0
Kami,n,0
Kamia,n,0
Kammon_Strait_Bridge,n,0
Kampala,n,0
Kampuchea,n,0
Kampuchean,a,0
Kampuchean,n,0
Kan_River,n,0
Kananga,n,0
Kanara,n,0
Kanarese,n,0
Kanawha,n,0
Kanawha_River,n,0
Kanchanjanga,n,0
Kanchenjunga,n,0
Kandahar,n,0
Kandinski,n,0
Kandinsky,n,0
Kandy,n,0
Kannada,n,0
Kannada-speaking,a,0
Kansa,n,0
Kansan,n,0
Kansas,n,0
Kansas_City,n,0
Kansas_River,n,0
Kansu,n,0
Kant,n,0
Kantian,a,0
Kantrex,n,0
Kaochlor,n,0
Kaopectate,n,0
Kaplan_Group,n,0
Kaposi's_sarcoma,n,0
Kaposi's_varicelliform_eruption,n,0
Kapsiki,n,0
Kara_Kum,n,0
Kara_Sea,n,0
Karachi,n,0
Karaites,n,0
Karakalpak,n,0
Karakoram,n,0
Karakoram_Range,n,0
Karakorum_Range,n,0
Karbala,n,0
Karel_Capek,n,0
Karelia,n,0
Karelian,n,0
Karelian_Isthmus,n,0
Karen,n,0
Karen_Blixen,n,0
Karen_Danielsen_Horney,n,0
Karen_Horney,n,0
Karenic,n,0
Karl-Marx-Stadt,n,0
Karl_Adolf_Eichmann,n,0
Karl_Adolph_Verner,n,0
Karl_Alex_Muller,n,0
Karl_Augustus_Menninger,n,0
Karl_Baedeker,n,0
Karl_Barth,n,0
Karl_Czerny,n,0
Karl_Friedrich_Gauss,n,0
Karl_Friedrich_Hieronymus_von_Munchhausen,n,0
Karl_Gauss,n,0
Karl_Gjellerup,n,0
Karl_Gunnar_Myrdal,n,0
Karl_Gustav_Jacob_Jacobi,n,0
Karl_Jaspers,n,0
Karl_Landsteiner,n,0
Karl_Linne,n,0
Karl_Marx,n,0
